__v,_id,ham,symbol,unicode
0,620275c703a2df5bb6899709,hamparbegin hamfinger23spread hamthumbacrossmod hamplus hamflathand hamthumboutmod hamparend hamparbegin hamextfingerol hamplus hamextfingeror hamparend hamparbegin hampalmd hamplus hampalmu hamparend hamparbegin hamindexfinger hamfingertip hamplus hampalm hamparend hamclose hamchest hamclose hamreplace hampalmu,fall,e0e2 e004 e00d e0e7 e001 e00c e0e3 e0e2 e028 e0e7 e02a e0e3 e0e2 e03c e0e7 e038 e0e3 e0e2 e071 e075 e0e7 e067 e0e3 e0d0 e052 e0d0 e0aa e038
0,620275c703a2df5bb689970a,hamfinger2 hamextfingeru hampalml hamhead hamlrat hamcirclei hamrepeatfromstart,fan,e002 e020 e03e e040 e059 e093 e0d8
0,620275c703a2df5bb689970b,hamfinger23 hamthumboutmod hamextfingeru hampalml hamlips hamlrat hamclose hamnomotion hamparbegin hammoveor hamreplace hampinch12open hamindexfinger hammiddlefinger hamextfingeru hampalml hamparend,far,e003 e00c e020 e03e e04a e059 e0d0 e0af e0e2 e08a e0aa e008 e071 e072 e020 e03e e0e3
0,620275c703a2df5bb689970c,hamsymmlr hamparbegin hamflathand hamplus hamfist hamparend hamparbegin hamextfingerol hamplus hamextfingerr hamparend hamparbegin hampalmd hamplus hampalmr hamparend hamclose hamparbegin hammoved hamsmallmod hamplus hamnomotion hamparend hamtouch hamchest,farmer,e0e9 e0e2 e001 e0e7 e000 e0e3 e0e2 e028 e0e7 e022 e0e3 e0e2 e03c e0e7 e03a e0e3 e0d0 e0e2 e084 e0c6 e0e7 e0af e0e3 e0d1 e052
0,620275c703a2df5bb689970d,hamsymmlr hamfist hamthumbacrossmod hamextfingerol hampalmd hamshoulders hamlrat hammovei hamsmallmod hammoveo hamsmallmod hamrepeatfromstart,fat,e0e9 e000 e00d e028 e03c e051 e059 e08c e0c6 e089 e0c6 e0d8
0,620275c703a2df5bb689970e,hamsymmlr hamfinger23 hamthumbacrossmod hamparbegin hamextfingerol hampalmd hambetween hampalmdl hamplus hamextfingeror hampalmd hambetween hampalmdr hamparend hamparbegin hamfingernail hamindexfinger hammiddlefinger hamplus hamfingerpad hamindexfinger hammiddlefinger hamparend hamclose hamparbegin hammoved hamplus hamnomotion hamparend hamparbegin hamfingernail hamindexfinger hammiddlefinger hamplus hamfingerpad hamindexfinger hammiddlefinger hamparend hamtouch hamrepeatfromstart,father,e0e9 e003 e00d e0e2 e028 e03c e0e6 e03d e0e7 e02a e03c e0e6 e03b e0e3 e0e2 e076 e071 e072 e0e7 e077 e071 e072 e0e3 e0d0 e0e2 e084 e0e7 e0af e0e3 e0e2 e076 e071 e072 e0e7 e077 e071 e072 e0e3 e0d1 e0d8
0,620275c703a2df5bb689970f,hamsymmlr hamfinger2345 hamthumboutmod hamextfingerl hampalml hamfingerplay,fear,e0e9 e005 e00c e026 e03e e0a4
0,620275c703a2df5bb6899710,hamfinger23spread hamthumbacrossmod hamextfingerol hampalmd hamstomach hamclose hamparbegin hamreplace hamfinger2 hamthumbacrossmod hampalmdl hamparend hamparbegin hamreplace hampinch12open hamextfingeru hampalml hamparend,february,e004 e00d e028 e03c e053 e0d0 e0e2 e0aa e002 e00d e03d e0e3 e0e2 e0aa e008 e020 e03e e0e3
0,620275c703a2df5bb6899711,hamfinger2345 hamthumboutmod hammiddlefinger hamfingerstraightmod hamextfingerl hampalml hamlrat hamchest hamtouch hammoveu hamarcu hamlrat hamchest hambetween hamlrat hamneck hamtouch,feel,e005 e00c e072 e010 e026 e03e e059 e052 e0d1 e080 e0ba e059 e052 e0e6 e059 e04f e0d1
0,620275c703a2df5bb6899712,hamflathand hamextfingeru hampalmr hamcheek hamclose,fever,e001 e020 e03a e049 e0d0
0,620275c703a2df5bb6899713,hampinchall hamfingerstraightmod hamextfingerl hampalmu hamfingerplay,few,e007 e010 e026 e038 e0a4
0,620275c703a2df5bb6899714,hamfinger2345 hamthumboutmod hamextfingeru hampalmu hamchest hamclose hamswinging hamrepeatfromstart,fifteen,e005 e00c e020 e038 e052 e0d0 e0a6 e0d8
0,620275c703a2df5bb6899715,hamsymmlr hamfist hamextfingerul hampalmdl hamshoulders hammover hammovel hamtouch hammover hammovel hamtouch,fight,e0e9 e000 e027 e03d e051 e082 e086 e0d1 e082 e086 e0d1
0,620275c703a2df5bb6899716,hamfinger23spread hamfingerbendmod hamextfingeru hampalmdl hamshoulders hamclose hammoved hamsmallmod hamrepeatcontinueseveral,fill-in,e004 e011 e020 e03d e051 e0d0 e084 e0c6 e0db
0,620275c703a2df5bb6899717,hamfinger23spread hamthumbacrossmod hamfingerbendmod hamextfingeru hampalmdl hamshoulders hamclose hammoved hamzigzag,fill,e004 e00d e011 e020 e03d e051 e0d0 e084 e0be
0,620275c703a2df5bb6899718,hamfinger2345 hamthumboutmod hamextfingero hampalmu hamchest hamparbegin hammoved hamlargemod hamreplace hamfist hamextfingero hampalmu hamparend hambelowstomach hammoveu hamlargemod hamchest,find,e005 e00c e029 e038 e052 e0e2 e084 e0c7 e0aa e000 e029 e038 e0e3 e054 e080 e0c7 e052
0,620275c703a2df5bb6899719,hamsymmpar hamceeall hamextfingeru hampalml hamparbegin hamthumb hamindexfinger hammiddlefinger hamringfinger hampinky hamfingerpad hamplus hamthumb hamindexfinger hammiddlefinger hamringfinger hampinky hamparend hamtouch hammover hamsmallmod hamfingerplay,fingerspell,e0e8 e00a e020 e03e e0e2 e070 e071 e072 e073 e074 e077 e0e7 e070 e071 e072 e073 e074 e0e3 e0d1 e082 e0c6 e0a4
0,620275c703a2df5bb689971a,hamsymmlr hamflathand hamthumboutmod hamextfingero hampalmu hamstomach hamlrat hamclose hamparbegin hamreplace hamfinger2345 hamthumboutmod hampalmd hamparend,finish,e0e9 e001 e00c e029 e038 e053 e059 e0d0 e0e2 e0aa e005 e00c e03c e0e3
0,620275c703a2df5bb689971b,hamfinger2 hamextfingeru hampalmu hamchest hamreplace hamfinger2 hamextfingeru hampalmd,first,e002 e020 e038 e052 e0aa e002 e020 e03c
0,620275c703a2df5bb689971c,hamthumbopenmod hamfinger2345 hamthumboutmod hamextfingeru hampalmd hamchest hamclose,5,e00e e005 e00c e020 e03c e052 e0d0
0,620275c703a2df5bb689971d,hamfinger2345 hamthumboutmod hamextfingeru hampalmu hamchest hamclose hamparbegin hamreplace hamextfingerl hampalmd hamunderchin hamtouch hamparend,five hundred,e005 e00c e020 e038 e052 e0d0 e0e2 e0aa e026 e03c e04e e0d1 e0e3
0,620275c703a2df5bb689971e,hamfinger2345 hamthumboutmod hamextfingeru hampalml hamchest hamclose hamparbegin hamreplace hampalmu hamrepeatfromstart hamparend,five o clock,e005 e00c e020 e03e e052 e0d0 e0e2 e0aa e038 e0d8 e0e3
0,620275c703a2df5bb689971f,hamsymmlr hamflathand hamthumboutmod hamextfingerdr hampalmd hambelowstomach hammoveu hamshoulders,flood,e0e9 e001 e00c e023 e03c e054 e080 e051
0,620275c703a2df5bb6899720,hamfinger2 hamextfingerd hampalmd hamchest hammoved hamplus hamsymmlr hamflathand hamextfingero hampalmd hamparbegin hamfingerside hamthumb hamplus hamthumb hamfingerside hamparend hamtouch hamstomach hammover hamlargemod,floor,e002 e024 e03c e052 e084 e0e7 e0e9 e001 e029 e03c e0e2 e07a e070 e0e7 e070 e07a e0e3 e0d1 e053 e082 e0c7
0,620275c703a2df5bb6899721,hamsymmlr hamflathand hamextfingerr hampalmd hamshoulders hamlrbeside hamnodding,fly,e0e9 e001 e022 e03c e051 e058 e0a5
0,620275c703a2df5bb6899722,hampinchall hamfingerstraightmod hamextfingerul hampalml hamlips hamclose hammovei hamsmallmod hamrepeatfromstart,food,e007 e010 e027 e03e e04a e0d0 e08c e0c6 e0d8
0,620275c703a2df5bb6899723,hamparbegin hamflathand hamplus hamflathand hamparend hamparbegin hamextfingerd hampalmd hamplus hamextfingero hampalmu hamparend hamparbegin hamthumbball hamplus hamringfinger hamfingertip hamparend hamclose hamchest hamnomotion hamparbegin hammoveo hamlargemod hamarcd hamparend,football,e0e2 e001 e0e7 e001 e0e3 e0e2 e024 e03c e0e7 e029 e038 e0e3 e0e2 e066 e0e7 e073 e075 e0e3 e0d0 e052 e0af e0e2 e089 e0c7 e0bc e0e3
0,620275c703a2df5bb6899724,hamparbegin hamflathand hamplus hamflathand hamparend hamparbegin hamextfingeru hampalml hamplus hamextfingerr hampalmd hamparend hamneck hamlrat hamparbegin hammoved hamreplace hamextfingero hampalml hamparend hamplus hamsymmlr hampinch12open hamextfingero hampalml hamparbegin hamindexfinger hamfingertip hamplus hamindexfinger hamfingertip hamparend hamtouch hamchest hammover,foots,e0e2 e001 e0e7 e001 e0e3 e0e2 e020 e03e e0e7 e022 e03c e0e3 e04f e059 e0e2 e084 e0aa e029 e03e e0e3 e0e7 e0e9 e008 e029 e03e e0e2 e071 e075 e0e7 e071 e075 e0e3 e0d1 e052 e082
0,620275c703a2df5bb6899725,hamparbegin hamflathand hamplus hamflathand hamparend hamparbegin hamextfingeru hampalml hamplus hamextfingerr hampalmd hamparend hamneck hamlrat hamparbegin hammoved hamreplace hamextfingero hampalml hamparend hamplus hamsymmlr hampinch12open hamextfingero hampalml hamparbegin hamindexfinger hamfingertip hamplus hamindexfinger hamfingertip hamparend hamtouch hamchest hammover,foot (measurement),e0e2 e001 e0e7 e001 e0e3 e0e2 e020 e03e e0e7 e022 e03c e0e3 e04f e059 e0e2 e084 e0aa e029 e03e e0e3 e0e7 e0e9 e008 e029 e03e e0e2 e071 e075 e0e7 e071 e075 e0e3 e0d1 e052 e082
0,620275c703a2df5bb6899726,hamfinger2 hamextfingeru hampalml hamforehead hammoveor,for,e002 e020 e03e e042 e08a
0,620275c703a2df5bb6899727,hamsymmlr hamfinger2 hamthumbacrossmod hamextfingerul hampalmdl hamchest hamclose hamcirclel hamrepeatfromstartseveral,forever,e0e9 e002 e00d e027 e03d e052 e0d0 e096 e0d9
0,620275c703a2df5bb6899728,hamfinger2 hamthumbacrossmod hamextfingeru hampalmu hamunderchin hamparbegin hamreplace hamfinger2345 hamthumboutmod hamextfingero hampalmd hamchest hamcircleu hamparend,forgive,e002 e00d e020 e038 e04e e0e2 e0aa e005 e00c e029 e03c e052 e095 e0e3
0,620275c703a2df5bb6899729,hamfinger2 hamextfingeruo hampalmdl hamhead hamclose hammover hamslow hamparbegin hamreplace hamextfingero hampalmd hamchest hamlrat hammoved hamslow hamparend hamparbegin hamreplace hamextfingerol hamchest hamclose hammovel hamparend,form,e002 e031 e03d e040 e0d0 e082 e0c9 e0e2 e0aa e029 e03c e052 e059 e084 e0c9 e0e3 e0e2 e0aa e028 e052 e0d0 e086 e0e3
0,620275c703a2df5bb689972a,hamfinger2 hamextfingeru hampalml hamforehead hammoveor hamplus hamfist hamextfingeruo hampalml hamplus hamflathand hamextfingeruo hampalml hamshoulders,for that,e002 e020 e03e e042 e08a e0e7 e000 e031 e03e e0e7 e001 e031 e03e e051
0,620275c703a2df5bb689972b,hamfinger2345 hamthumbacrossmod hamextfingeru hampalmd hamchest hamclose,4,e005 e00d e020 e03c e052 e0d0
0,620275c703a2df5bb689972c,hamfinger2345 hamthumbacrossmod hamextfingeru hampalmu hamchest hamclose hamparbegin hamreplace hamextfingerl hampalmd hamunderchin hamtouch hamparend,four hundred,e005 e00d e020 e038 e052 e0d0 e0e2 e0aa e026 e03c e04e e0d1 e0e3
0,620275c703a2df5bb689972d,hamfinger2345 hamthumbacrossmod hamextfingeru hampalmdl hamchest hamclose hamparbegin hamreplace hampalmu hamrepeatfromstart hamparend,four o clock,e005 e00d e020 e03d e052 e0d0 e0e2 e0aa e038 e0d8 e0e3
0,620275c703a2df5bb689972e,hamfinger2345 hamthumbacrossmod hamextfingeru hampalmu hamchest hamclose hamswinging hamrepeatfromstart,fourteen,e005 e00d e020 e038 e052 e0d0 e0a6 e0d8
0,620275c703a2df5bb689972f,hamsymmlr hamcee12 hamextfingeru hampalml hamnostrils hamtouch hamparbegin hammover hamsmallmod hamarcd hamslow hamreplace hampinch12 hamparend,france,e0e9 e009 e020 e03e e046 e0d1 e0e2 e082 e0c6 e0bc e0c9 e0aa e006 e0e3
0,620275c703a2df5bb6899730,hamsymmpar hamfinger23 hamthumbacrossmod hamextfingerol hampalmd hamparbegin hamfingermidjoint hamindexfinger hammiddlefinger hamplus hamindexfinger hammiddlefinger hamfingermidjoint hamparend hamtouch hamstomach hamcircled,friday,e0e8 e003 e00d e028 e03c e0e2 e078 e071 e072 e0e7 e071 e072 e078 e0e3 e0d1 e053 e094
0,620275c703a2df5bb6899731,hamfinger2 hamthumbacrossmod hamextfingeror hampalmul hamchest hamlrat hamparbegin hammovel hamarcu hamsmallmod hamreplace hamextfingerl hampalmd hamparend,from,e002 e00d e02a e03f e052 e059 e0e2 e086 e0ba e0c6 e0aa e026 e03c e0e3
0,620275c703a2df5bb6899732,hamfinger2345 hamthumboutmod hamthumb hamfingernail hamindexfinger hamextfingeru hampalml hamlips hamlrat hamclose hamtwisting,fruit,e005 e00c e070 e076 e071 e020 e03e e04a e059 e0d0 e0a7
0,620275c703a2df5bb6899733,hamfist hamthumbacrossmod hamparbegin hamextfingerl hampalml hamplus hamextfingerr hampalmr hamparend hamparbegin hamthumbside hamplus hampinkyside hamparend hamtouch hamchest hamclose,g,e000 e00d e0e2 e026 e03e e0e7 e022 e03a e0e3 e0e2 e069 e0e7 e06a e0e3 e0d1 e052 e0d0
0,620275c703a2df5bb6899734,hampinchall hamextfingeru hampalmu hamnose hamtouch hamreplace hamfinger2345 hamthumboutmod hamextfingerul hampalmdl hamchest hamplus hamparbegin hamflathand hamplus hamfist hamparend hamparbegin hamextfingero hampalmu hamplus hamextfingero hampalmr hamparend hamparbegin hamchest hamlrat hamplus hamchest hamparend hamseqbegin hammovedl hamlargemod hammoveur hamlargemod hamseqend hamrepeatfromstartseveral,gardner,e007 e020 e038 e045 e0d1 e0aa e005 e00c e027 e03d e052 e0e7 e0e2 e001 e0e7 e000 e0e3 e0e2 e029 e038 e0e7 e029 e03a e0e3 e0e2 e052 e059 e0e7 e052 e0e3 e0e0 e085 e0c7 e081 e0c7 e0e1 e0d9
0,620275c703a2df5bb6899735,hamfinger2 hamthumboutmod hamextfingeru hampalml hamforehead hamseqbegin hamtouch hamthumb hamseqend hammoveo hamsmallmod hammovei hamsmallmod,germany,e002 e00c e020 e03e e042 e0e0 e0d1 e070 e0e1 e089 e0c6 e08c e0c6
0,620275c703a2df5bb6899736,hamfinger2345 hamthumboutmod hamextfingero hambetween hamextfingerul hampalmu hambetween hampalml hamshoulders hamlrat hamparbegin hammoveil hamreplace hamfist hamthumbacrossmod hamparend,get,e005 e00c e029 e0e6 e027 e038 e0e6 e03e e051 e059 e0e2 e08b e0aa e000 e00d e0e3
0,620275c703a2df5bb6899737,hamfinger2345 hamthumboutmod hamextfingero hambetween hamextfingerul hampalmu hambetween hampalml hamshoulders hamlrat hamparbegin hammoveil hamreplace hamfist hamthumbacrossmod hamparend,gets,e005 e00c e029 e0e6 e027 e038 e0e6 e03e e051 e059 e0e2 e08b e0aa e000 e00d e0e3
0,620275c703a2df5bb6899738,hamfinger2345 hamthumboutmod hamextfingero hambetween hamextfingerul hampalmu hambetween hampalml hamshoulders hamlrat hamparbegin hammoveil hamreplace hamfist hamthumbacrossmod hamparend hamplus hamflathand hamparbegin hamextfingerl hampalml hamplus hamextfingerr hampalmr hamparend hamparbegin hammiddlefinger hamfingernail hamplus hampalm hamparend hamclose hamchest hammoveo hamarcd hamsmallmod hamrepeatfromstart,getting,e005 e00c e029 e0e6 e027 e038 e0e6 e03e e051 e059 e0e2 e08b e0aa e000 e00d e0e3 e0e7 e001 e0e2 e026 e03e e0e7 e022 e03a e0e3 e0e2 e072 e076 e0e7 e067 e0e3 e0d0 e052 e089 e0bc e0c6 e0d8
0,620275c703a2df5bb6899739,hamparbegin hamfist hamthumboutmod hamplus hamflathand hamparend hamparbegin hamextfingerl hambetween hamextfingero hampalml hamplus hamextfingero hambetween hamextfingerr hampalmu hamparend hamparbegin hampalm hamplus hampinkyside hamparend hamtouch hamchest hamseqbegin hammoveu hammoved hamseqend hamrepeatfromstartseveral,ginger,e0e2 e000 e00c e0e7 e001 e0e3 e0e2 e026 e0e6 e029 e03e e0e7 e029 e0e6 e022 e038 e0e3 e0e2 e067 e0e7 e06a e0e3 e0d1 e052 e0e0 e080 e084 e0e1 e0d9
0,620275c703a2df5bb689973a,hamfinger2 hamthumbacrossmod hamextfingeru hampalml hamnose hamlrat hamseqbegin hamtouch hamfingerpad hamindexfinger hamseqend,girl,e002 e00d e020 e03e e045 e059 e0e0 e0d1 e077 e071 e0e1
0,620275c703a2df5bb689973b,hamsymmlr hampinchall hamfingerstraightmod hamextfingero hampalmu hambetween hampalml hamparbegin hamshoulders hamlrat hamarmextended hamplus hamstomach hamparend hammoveo hamarcu,give-form,e0e9 e007 e010 e029 e038 e0e6 e03e e0e2 e051 e059 e0d4 e0e7 e053 e0e3 e089 e0ba
0,620275c703a2df5bb689973c,hamsymmpar hampinchall hamextfingeri hambetween hamextfingeru hampalmd hamshoulders hamarmextended hamparbegin hammovei hamarcd hamreplace hamfinger2345 hamthumboutmod hamextfingeru hampalmu hamparend,give-me,e0e8 e007 e02c e0e6 e020 e03c e051 e0d4 e0e2 e08c e0bc e0aa e005 e00c e020 e038 e0e3
0,620275c703a2df5bb689973d,hamparbegin hamflathand hamplus hamflathand hamfingerstraightmod hamparend hamparbegin hamextfingeru hampalml hamplus hamextfingeru hampalmr hamparend hamparbegin hammiddlefinger hamfingertip hamplus hamwristback hampalm hamparend hamtouch hamshouldertop hamlrat,glass,e0e2 e001 e0e7 e001 e010 e0e3 e0e2 e020 e03e e0e7 e020 e03a e0e3 e0e2 e072 e075 e0e7 e064 e067 e0e3 e0d1 e050 e059
0,620275c703a2df5bb689973e,hamsymmlr hamfinger2 hamthumbacrossmod hamextfingeru hampalmd hamparbegin hamfingerside hamindexfinger hamplus hamfingerside hamindexfinger hamparend hamclose hamshoulders hamparbegin hammoveo hamreplace hampalmd hamparend,go-with-you,e0e9 e002 e00d e020 e03c e0e2 e07a e071 e0e7 e07a e071 e0e3 e0d0 e051 e0e2 e089 e0aa e03c e0e3
0,620275c703a2df5bb689973f,hamflathand hamthumboutmod hamextfingerol hampalml hamshoulders hamclose hamparbegin hammover hamlargemod hamarcd hamlargemod hamreplace hamflathand hamextfingeru hampalmd hamparend,go,e001 e00c e028 e03e e051 e0d0 e0e2 e082 e0c7 e0bc e0c7 e0aa e001 e020 e03c e0e3
0,620275c703a2df5bb6899740,hamflathand hamthumboutmod hamextfingerol hampalml hamshoulders hamclose hamparbegin hammover hamlargemod hamarcd hamlargemod hamreplace hamflathand hamextfingeru hampalmd hamparend,going,e001 e00c e028 e03e e051 e0d0 e0e2 e082 e0c7 e0bc e0c7 e0aa e001 e020 e03c e0e3
0,620275c703a2df5bb6899741,hamsymmlr hamfist hamparbegin hamextfingerol hampalml hamplus hamextfingeror hampalmr hamparend hamparbegin hamthumbside hamplus hampinkyside hamparend hamtouch hamchest hambetween hamstomach hamparbegin hammoveur hamreplace hamfinger2345 hamthumboutmod hambetween hamflathand hamparend,gold,e0e9 e000 e0e2 e028 e03e e0e7 e02a e03a e0e3 e0e2 e069 e0e7 e06a e0e3 e0d1 e052 e0e6 e053 e0e2 e081 e0aa e005 e00c e0e6 e001 e0e3
0,620275c703a2df5bb6899742,hamflathand hamthumboutmod hamextfingerol hampalml hamshoulders hamclose hamparbegin hammover hamlargemod hamarcd hamlargemod hamreplace hamflathand hamextfingeru hampalmd hamparend,gone,e001 e00c e028 e03e e051 e0d0 e0e2 e082 e0c7 e0bc e0c7 e0aa e001 e020 e03c e0e3
0,620275c703a2df5bb6899743,hampinch12open hamextfingeru hampalml hamchest hamlrat,good,e008 e020 e03e e052 e059
0,620275c703a2df5bb6899744,hamfinger2345 hamthumboutmod hamextfingero hambetween hamextfingerul hampalmu hambetween hampalml hamshoulders hamlrat hamparbegin hammoveil hamreplace hamfist hamthumbacrossmod hamparend,got,e005 e00c e029 e0e6 e027 e038 e0e6 e03e e051 e059 e0e2 e08b e0aa e000 e00d e0e3
0,620275c703a2df5bb6899745,hamsymmlr hamflathand hamthumbacrossmod hambetween hampinchall hamextfingeruo hampalmu hamshoulders hamclose hammoved hamrepeatfromstart,greece,e0e9 e001 e00d e0e6 e007 e031 e038 e051 e0d0 e084 e0d8
0,620275c703a2df5bb6899746,hamflathand hamextfingerl hampalml hamchest hambetween hamstomach hamtouch hammoveu hamsmallmod hamrepeatfromstartseveral,green,e001 e026 e03e e052 e0e6 e053 e0d1 e080 e0c6 e0d9
0,620275c703a2df5bb6899747,hamparbegin hamfist hampinky hamfingerstraightmod hamplus hamfist hampinky hamfingerstraightmod hamparend hamparbegin hamextfingero hampalml hamplus hamextfingero hampalmr hamparend hamparbegin hamfingerpad hamthumb hamplus hamfingerpad hampinky hamparend hamtouch hamcircleu hamsmallmod hamclockur hamclockur hamrepeatfromstart,grey,e0e2 e000 e074 e010 e0e7 e000 e074 e010 e0e3 e0e2 e029 e03e e0e7 e029 e03a e0e3 e0e2 e077 e070 e0e7 e077 e074 e0e3 e0d1 e095 e0c6 e0b7 e0b7 e0d8
0,620275c703a2df5bb6899748,hamflathand hamthumboutmod hamparbegin hamextfingero hampalmd hamplus hamextfingeror hampalmu hamparend hamparbegin hamhandback hamplus hampalm hamparend hamtouch hamstomach hamclose hammoveor,h,e001 e00c e0e2 e029 e03c e0e7 e02a e038 e0e3 e0e2 e068 e0e7 e067 e0e3 e0d1 e053 e0d0 e08a
0,620275c703a2df5bb6899749,hamflathand hamthumboutmod hamparbegin hamextfingerol hampalml hamplus hamextfingeror hampalmu hamparend hamparbegin hampalm hamplus hampinkyside hamparend hamtouch hammoveir,half-past,e001 e00c e0e2 e028 e03e e0e7 e02a e038 e0e3 e0e2 e067 e0e7 e06a e0e3 e0d1 e08d
0,620275c703a2df5bb689974a,hamflathand hamthumboutmod hamparbegin hamextfingerol hampalml hamplus hamextfingeror hampalmu hamparend hamparbegin hampalm hamplus hampinkyside hamparend hamtouch hammoveir hamsmallmod,half past,e001 e00c e0e2 e028 e03e e0e7 e02a e038 e0e3 e0e2 e067 e0e7 e06a e0e3 e0d1 e08d e0c6
0,620275c703a2df5bb689974b,hamparbegin hamflathand hamextfingerol hampalmdl hamplus hamflathand hamextfingero hampalmur hamparend hamparbegin hamthumbball hamplus hamindexfinger hammiddlefinger hamfingertip hamparend hamtouch hamchest,hand,e0e2 e001 e028 e03d e0e7 e001 e029 e039 e0e3 e0e2 e066 e0e7 e071 e072 e075 e0e3 e0d1 e052
0,620275c703a2df5bb689974c,hamflathand hamthumboutmod hamextfingeril hampalmdr hamneck hamtouch hammover hamlargemod hammoveu hamlargemod hamreplace hamfist hamthumbacrossmod hamextfingeruo hampalmu,hang,e001 e00c e02b e03b e04f e0d1 e082 e0c7 e080 e0c7 e0aa e000 e00d e031 e038
0,620275c703a2df5bb689974d,hamflathand hamthumboutmod hamparbegin hamextfingerol hampalmd hamplus hamextfingeror hampalmu hambetween hampalmur hamparend hamchest hamclose hammoveor hamrepeatfromstart,hard of hearing,e001 e00c e0e2 e028 e03c e0e7 e02a e038 e0e6 e039 e0e3 e052 e0d0 e08a e0d8
0,620275c703a2df5bb689974e,hamparbegin hamfinger2 hamfingerbendmod hamplus hamfist hamparend hamparbegin hamextfingeru hampalml hamplus hamextfingero hambetween hamextfingerr hampalmr hamparend hamparbegin hamindexfinger hamfingertip hamplus hamindexfinger hamfingertip hamparend hamclose hamshoulders hamseqbegin hammoveu hammoved hamseqend hamrepeatfromstart hamplus hamsymmlr hamfist hamextfingero hampalml hamshoulders hamlrat hamcircleo,hard work,e0e2 e002 e011 e0e7 e000 e0e3 e0e2 e020 e03e e0e7 e029 e0e6 e022 e03a e0e3 e0e2 e071 e075 e0e7 e071 e075 e0e3 e0d0 e051 e0e0 e080 e084 e0e1 e0d8 e0e7 e0e9 e000 e029 e03e e051 e059 e092
0,620275c703a2df5bb689974f,hamparbegin hamfinger2 hamfingerbendmod hamplus hamfist hamparend hamparbegin hamextfingeru hampalml hamplus hamextfingero hambetween hamextfingerr hampalmr hamparend hamparbegin hamindexfinger hamfingertip hamplus hamindexfinger hamfingertip hamparend hamclose hamshoulders hamseqbegin hammoveu hammoved hamseqend hamrepeatfromstart hamplus hamsymmlr hamfist hamextfingero hampalml hamshoulders hamlrat hamcircleo,hard working,e0e2 e002 e011 e0e7 e000 e0e3 e0e2 e020 e03e e0e7 e029 e0e6 e022 e03a e0e3 e0e2 e071 e075 e0e7 e071 e075 e0e3 e0d0 e051 e0e0 e080 e084 e0e1 e0d8 e0e7 e0e9 e000 e029 e03e e051 e059 e092
